policy_id,process_instance_id,task_id,lane_id,status,created_at,started_at,completed_at,assigned_to,client_type,urgency_score,priority_label,next_task_id,rejected_next
reclamo_servicio,p0068,notificacion_cliente,atencion,COMPLETED,2026-05-08T15:32:00,2026-05-08T15:51:00,2026-05-08T16:08:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0069,registro_reclamo,atencion,COMPLETED,2026-05-09T09:00:00,2026-05-09T09:17:00,2026-05-09T09:41:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0069,analisis_caso,rrhh,COMPLETED,2026-05-09T10:01:00,2026-05-09T10:19:00,2026-05-09T14:15:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0069,resolucion_reclamo,jefatura,COMPLETED,2026-05-09T14:36:00,2026-05-09T14:55:00,2026-05-09T16:46:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0069,notificacion_cliente,atencion,COMPLETED,2026-05-09T17:08:00,2026-05-09T17:10:00,2026-05-09T17:29:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0070,registro_reclamo,atencion,COMPLETED,2026-05-10T10:00:00,2026-05-10T10:18:00,2026-05-10T10:36:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0070,analisis_caso,rrhh,COMPLETED,2026-05-10T10:57:00,2026-05-10T11:16:00,2026-05-10T15:30:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0070,resolucion_reclamo,jefatura,REJECTED,2026-05-10T15:52:00,2026-05-10T15:54:00,2026-05-10T16:47:00,carla,regular,0.62,ALTA,notificacion_cliente,1
reclamo_servicio,p0071,registro_reclamo,atencion,COMPLETED,2026-05-11T11:00:00,2026-05-11T11:19:00,2026-05-11T11:31:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0071,analisis_caso,rrhh,COMPLETED,2026-05-11T11:53:00,2026-05-11T11:55:00,2026-05-11T13:21:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0071,resolucion_reclamo,jefatura,COMPLETED,2026-05-11T13:44:00,2026-05-11T13:47:00,2026-05-11T14:58:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0071,notificacion_cliente,atencion,COMPLETED,2026-05-11T15:22:00,2026-05-11T15:26:00,2026-05-11T15:49:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0072,registro_reclamo,atencion,COMPLETED,2026-05-12T12:00:00,2026-05-12T12:02:00,2026-05-12T12:32:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0072,analisis_caso,rrhh,COMPLETED,2026-05-12T12:55:00,2026-05-12T12:58:00,2026-05-12T14:42:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0072,resolucion_reclamo,jefatura,COMPLETED,2026-05-12T15:06:00,2026-05-12T15:10:00,2026-05-12T16:39:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0072,notificacion_cliente,atencion,COMPLETED,2026-05-12T16:44:00,2026-05-12T16:49:00,2026-05-12T17:14:00,ana,regular,0.62,ALTA,cierre,0
licencia_funcionamiento,p0073,recepcion_documentos,ventanilla,COMPLETED,2026-05-13T09:00:00,2026-05-13T09:03:00,2026-05-13T09:46:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0073,revision_documental,legal,COMPLETED,2026-05-13T09:52:00,2026-05-13T09:56:00,2026-05-13T13:49:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0073,inspeccion_local,operaciones,COMPLETED,2026-05-13T13:56:00,2026-05-13T14:01:00,2026-05-13T19:17:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0073,aprobacion_licencia,jefatura,COMPLETED,2026-05-13T19:25:00,2026-05-13T19:31:00,2026-05-13T21:49:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0073,emision_licencia,ventanilla,COMPLETED,2026-05-13T21:58:00,2026-05-13T22:05:00,2026-05-13T22:27:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0074,recepcion_documentos,ventanilla,COMPLETED,2026-05-14T10:00:00,2026-05-14T10:04:00,2026-05-14T10:29:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0074,revision_documental,legal,COMPLETED,2026-05-14T10:36:00,2026-05-14T10:41:00,2026-05-14T14:52:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0074,inspeccion_local,operaciones,COMPLETED,2026-05-14T15:00:00,2026-05-14T15:06:00,2026-05-14T20:40:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0074,aprobacion_licencia,jefatura,COMPLETED,2026-05-14T20:49:00,2026-05-14T20:56:00,2026-05-14T23:32:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0074,emision_licencia,ventanilla,COMPLETED,2026-05-14T23:42:00,2026-05-14T23:50:00,2026-05-15T00:30:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0075,recepcion_documentos,ventanilla,COMPLETED,2026-03-01T11:00:00,2026-03-01T11:05:00,2026-03-01T11:48:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0075,revision_documental,legal,COMPLETED,2026-03-01T11:56:00,2026-03-01T12:02:00,2026-03-01T16:31:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0075,inspeccion_local,operaciones,COMPLETED,2026-03-01T16:40:00,2026-03-01T16:47:00,2026-03-01T22:39:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0075,aprobacion_licencia,jefatura,COMPLETED,2026-03-01T22:49:00,2026-03-01T22:57:00,2026-03-02T00:20:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0075,emision_licencia,ventanilla,COMPLETED,2026-03-02T00:31:00,2026-03-02T00:40:00,2026-03-02T01:02:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0076,recepcion_documentos,ventanilla,COMPLETED,2026-03-02T12:00:00,2026-03-02T12:06:00,2026-03-02T12:31:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0076,revision_documental,legal,COMPLETED,2026-03-02T12:40:00,2026-03-02T12:47:00,2026-03-02T17:34:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0076,inspeccion_local,operaciones,COMPLETED,2026-03-02T17:44:00,2026-03-02T17:52:00,2026-03-03T00:02:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0076,aprobacion_licencia,jefatura,COMPLETED,2026-03-03T00:13:00,2026-03-03T00:22:00,2026-03-03T02:03:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0076,emision_licencia,ventanilla,COMPLETED,2026-03-03T02:15:00,2026-03-03T02:25:00,2026-03-03T03:05:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0077,recepcion_documentos,ventanilla,COMPLETED,2026-03-03T13:00:00,2026-03-03T13:07:00,2026-03-03T13:50:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0077,revision_documental,legal,COMPLETED,2026-03-03T14:00:00,2026-03-03T14:08:00,2026-03-03T16:12:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0077,inspeccion_local,operaciones,COMPLETED,2026-03-03T16:23:00,2026-03-03T16:32:00,2026-03-03T23:00:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0077,aprobacion_licencia,jefatura,COMPLETED,2026-03-03T23:12:00,2026-03-03T23:22:00,2026-03-04T01:21:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0077,emision_licencia,ventanilla,COMPLETED,2026-03-04T01:34:00,2026-03-04T01:45:00,2026-03-04T02:07:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0078,recepcion_documentos,ventanilla,COMPLETED,2026-03-04T14:00:00,2026-03-04T14:08:00,2026-03-04T14:33:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0078,revision_documental,legal,COMPLETED,2026-03-04T14:44:00,2026-03-04T14:53:00,2026-03-04T17:15:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0078,inspeccion_local,operaciones,COMPLETED,2026-03-04T17:27:00,2026-03-04T17:37:00,2026-03-05T00:23:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0078,aprobacion_licencia,jefatura,COMPLETED,2026-03-05T00:36:00,2026-03-05T00:47:00,2026-03-05T03:04:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0078,emision_licencia,ventanilla,COMPLETED,2026-03-05T03:18:00,2026-03-05T03:30:00,2026-03-05T04:10:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0079,recepcion_documentos,ventanilla,COMPLETED,2026-03-05T08:00:00,2026-03-05T08:09:00,2026-03-05T08:52:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0079,revision_documental,legal,COMPLETED,2026-03-05T09:04:00,2026-03-05T09:14:00,2026-03-05T11:54:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0079,inspeccion_local,operaciones,COMPLETED,2026-03-05T12:07:00,2026-03-05T12:18:00,2026-03-05T19:22:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0079,aprobacion_licencia,jefatura,COMPLETED,2026-03-05T19:36:00,2026-03-05T19:48:00,2026-03-05T22:23:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0079,emision_licencia,ventanilla,COMPLETED,2026-03-05T22:38:00,2026-03-05T22:51:00,2026-03-05T23:13:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0080,recepcion_documentos,ventanilla,COMPLETED,2026-03-06T09:00:00,2026-03-06T09:10:00,2026-03-06T09:35:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0080,revision_documental,legal,COMPLETED,2026-03-06T09:48:00,2026-03-06T09:59:00,2026-03-06T12:57:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0080,inspeccion_local,operaciones,COMPLETED,2026-03-06T13:11:00,2026-03-06T13:23:00,2026-03-06T20:45:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0080,aprobacion_licencia,jefatura,COMPLETED,2026-03-06T21:00:00,2026-03-06T21:13:00,2026-03-06T22:35:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0080,emision_licencia,ventanilla,COMPLETED,2026-03-06T22:51:00,2026-03-06T23:05:00,2026-03-06T23:45:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0081,recepcion_documentos,ventanilla,COMPLETED,2026-03-07T10:00:00,2026-03-07T10:11:00,2026-03-07T10:54:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0081,revision_documental,legal,COMPLETED,2026-03-07T11:08:00,2026-03-07T11:20:00,2026-03-07T14:36:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0081,inspeccion_local,operaciones,COMPLETED,2026-03-07T14:51:00,2026-03-07T15:04:00,2026-03-07T22:44:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0081,aprobacion_licencia,jefatura,COMPLETED,2026-03-07T23:00:00,2026-03-07T23:14:00,2026-03-08T00:54:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0081,emision_licencia,ventanilla,COMPLETED,2026-03-08T01:11:00,2026-03-08T01:26:00,2026-03-08T01:48:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0082,recepcion_documentos,ventanilla,COMPLETED,2026-03-08T11:00:00,2026-03-08T11:12:00,2026-03-08T11:37:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0082,revision_documental,legal,COMPLETED,2026-03-08T11:52:00,2026-03-08T12:05:00,2026-03-08T18:51:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0082,inspeccion_local,operaciones,COMPLETED,2026-03-08T19:07:00,2026-03-08T19:21:00,2026-03-09T10:29:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0082,aprobacion_licencia,jefatura,COMPLETED,2026-03-09T10:46:00,2026-03-09T11:01:00,2026-03-09T12:59:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0082,emision_licencia,ventanilla,COMPLETED,2026-03-09T13:17:00,2026-03-09T13:33:00,2026-03-09T14:13:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0083,recepcion_documentos,ventanilla,COMPLETED,2026-03-09T12:00:00,2026-03-09T12:13:00,2026-03-09T12:56:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0083,revision_documental,legal,COMPLETED,2026-03-09T13:12:00,2026-03-09T13:26:00,2026-03-09T17:18:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0083,inspeccion_local,operaciones,COMPLETED,2026-03-09T17:35:00,2026-03-09T17:50:00,2026-03-09T21:05:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0083,aprobacion_licencia,jefatura,COMPLETED,2026-03-09T21:23:00,2026-03-09T21:39:00,2026-03-09T23:55:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0083,emision_licencia,ventanilla,COMPLETED,2026-03-10T00:14:00,2026-03-10T00:31:00,2026-03-10T00:53:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0084,recepcion_documentos,ventanilla,COMPLETED,2026-03-10T13:00:00,2026-03-10T13:14:00,2026-03-10T13:39:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0084,revision_documental,legal,COMPLETED,2026-03-10T13:56:00,2026-03-10T14:11:00,2026-03-10T18:21:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0084,inspeccion_local,operaciones,COMPLETED,2026-03-10T18:39:00,2026-03-10T18:55:00,2026-03-10T22:28:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0084,aprobacion_licencia,jefatura,COMPLETED,2026-03-10T22:47:00,2026-03-10T23:04:00,2026-03-11T01:38:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0084,emision_licencia,ventanilla,COMPLETED,2026-03-11T01:58:00,2026-03-11T02:16:00,2026-03-11T02:56:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0085,recepcion_documentos,ventanilla,COMPLETED,2026-03-11T14:00:00,2026-03-11T14:15:00,2026-03-11T14:58:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0085,revision_documental,legal,COMPLETED,2026-03-11T15:16:00,2026-03-11T15:32:00,2026-03-11T20:00:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0085,inspeccion_local,operaciones,COMPLETED,2026-03-11T20:19:00,2026-03-11T20:36:00,2026-03-12T00:27:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0085,aprobacion_licencia,jefatura,REJECTED,2026-03-12T00:47:00,2026-03-12T01:05:00,2026-03-12T02:26:00,carla,pyme,0.58,ALTA,emision_licencia,1
licencia_funcionamiento,p0086,recepcion_documentos,ventanilla,COMPLETED,2026-03-12T08:00:00,2026-03-12T08:16:00,2026-03-12T08:41:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0086,revision_documental,legal,COMPLETED,2026-03-12T09:00:00,2026-03-12T09:17:00,2026-03-12T14:03:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0086,inspeccion_local,operaciones,COMPLETED,2026-03-12T14:23:00,2026-03-12T14:41:00,2026-03-12T18:50:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0086,aprobacion_licencia,jefatura,COMPLETED,2026-03-12T19:11:00,2026-03-12T19:30:00,2026-03-12T21:09:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0086,emision_licencia,ventanilla,COMPLETED,2026-03-12T21:31:00,2026-03-12T21:33:00,2026-03-12T22:13:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0087,recepcion_documentos,ventanilla,COMPLETED,2026-03-13T09:00:00,2026-03-13T09:17:00,2026-03-13T10:00:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0087,revision_documental,legal,COMPLETED,2026-03-13T10:20:00,2026-03-13T10:38:00,2026-03-13T12:41:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0087,inspeccion_local,operaciones,COMPLETED,2026-03-13T13:02:00,2026-03-13T13:21:00,2026-03-13T17:48:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0087,aprobacion_licencia,jefatura,COMPLETED,2026-03-13T18:10:00,2026-03-13T18:12:00,2026-03-13T20:09:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0087,emision_licencia,ventanilla,COMPLETED,2026-03-13T20:32:00,2026-03-13T20:35:00,2026-03-13T20:57:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0088,recepcion_documentos,ventanilla,COMPLETED,2026-03-14T10:00:00,2026-03-14T10:18:00,2026-03-14T10:43:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0088,revision_documental,legal,COMPLETED,2026-03-14T11:04:00,2026-03-14T11:23:00,2026-03-14T13:44:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0088,inspeccion_local,operaciones,COMPLETED,2026-03-14T14:06:00,2026-03-14T14:08:00,2026-03-14T18:53:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0088,aprobacion_licencia,jefatura,COMPLETED,2026-03-14T19:16:00,2026-03-14T19:19:00,2026-03-14T21:34:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0088,emision_licencia,ventanilla,COMPLETED,2026-03-14T21:58:00,2026-03-14T22:02:00,2026-03-14T22:42:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0089,recepcion_documentos,ventanilla,COMPLETED,2026-03-15T11:00:00,2026-03-15T11:19:00,2026-03-15T12:02:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0089,revision_documental,legal,COMPLETED,2026-03-15T12:24:00,2026-03-15T12:26:00,2026-03-15T15:05:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0089,inspeccion_local,operaciones,COMPLETED,2026-03-15T15:28:00,2026-03-15T15:31:00,2026-03-15T20:34:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0089,aprobacion_licencia,jefatura,COMPLETED,2026-03-15T20:58:00,2026-03-15T21:02:00,2026-03-15T23:35:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0089,emision_licencia,ventanilla,COMPLETED,2026-03-15T23:40:00,2026-03-15T23:45:00,2026-03-16T00:07:00,maria,pyme,0.58,ALTA,cierre,0
licencia_funcionamiento,p0090,recepcion_documentos,ventanilla,COMPLETED,2026-03-16T12:00:00,2026-03-16T12:02:00,2026-03-16T12:27:00,maria,pyme,0.58,ALTA,revision_documental,0
licencia_funcionamiento,p0090,revision_documental,legal,COMPLETED,2026-03-16T12:50:00,2026-03-16T12:53:00,2026-03-16T15:50:00,sofia,pyme,0.58,ALTA,inspeccion_local,0
licencia_funcionamiento,p0090,inspeccion_local,operaciones,COMPLETED,2026-03-16T16:14:00,2026-03-16T16:18:00,2026-03-16T21:39:00,luis,pyme,0.58,ALTA,aprobacion_licencia,0
licencia_funcionamiento,p0090,aprobacion_licencia,jefatura,COMPLETED,2026-03-16T21:44:00,2026-03-16T21:49:00,2026-03-16T23:09:00,carla,pyme,0.58,ALTA,emision_licencia,0
licencia_funcionamiento,p0090,emision_licencia,ventanilla,COMPLETED,2026-03-16T23:15:00,2026-03-16T23:21:00,2026-03-17T00:01:00,maria,pyme,0.58,ALTA,cierre,0
certificado_solvencia,p0091,recepcion_solicitud,ventanilla,COMPLETED,2026-03-17T09:00:00,2026-03-17T09:03:00,2026-03-17T09:16:00,maria,vip,0.55,ALTA,verificacion_deuda,0
certificado_solvencia,p0091,verificacion_deuda,finanzas,COMPLETED,2026-03-17T09:22:00,2026-03-17T09:26:00,2026-03-17T10:00:00,raul,vip,0.55,ALTA,emision_certificado,0
certificado_solvencia,p0091,emision_certificado,ventanilla,COMPLETED,2026-03-17T10:07:00,2026-03-17T10:12:00,2026-03-17T10:34:00,maria,vip,0.55,ALTA,cierre,0
certificado_solvencia,p0092,recepcion_solicitud,ventanilla,COMPLETED,2026-03-18T10:00:00,2026-03-18T10:04:00,2026-03-18T10:20:00,maria,pyme,0.35,MEDIA,verificacion_deuda,0
certificado_solvencia,p0092,verificacion_deuda,finanzas,COMPLETED,2026-03-18T10:27:00,2026-03-18T10:32:00,2026-03-18T11:24:00,raul,pyme,0.35,MEDIA,emision_certificado,0
certificado_solvencia,p0092,emision_certificado,ventanilla,COMPLETED,2026-03-18T11:32:00,2026-03-18T11:38:00,2026-03-18T11:57:00,maria,pyme,0.35,MEDIA,cierre,0
certificado_solvencia,p0093,recepcion_solicitud,ventanilla,COMPLETED,2026-03-19T11:00:00,2026-03-19T11:05:00,2026-03-19T11:24:00,maria,regular,0.22,BAJA,verificacion_deuda,0
certificado_solvencia,p0093,verificacion_deuda,finanzas,COMPLETED,2026-03-19T11:32:00,2026-03-19T11:38:00,2026-03-19T12:48:00,raul,regular,0.22,BAJA,emision_certificado,0
certificado_solvencia,p0093,emision_certificado,ventanilla,COMPLETED,2026-03-19T12:57:00,2026-03-19T13:04:00,2026-03-19T13:20:00,maria,regular,0.22,BAJA,cierre,0
certificado_solvencia,p0094,recepcion_solicitud,ventanilla,COMPLETED,2026-03-20T12:00:00,2026-03-20T12:06:00,2026-03-20T12:28:00,maria,vip,0.55,ALTA,verificacion_deuda,0
certificado_solvencia,p0094,verificacion_deuda,finanzas,COMPLETED,2026-03-20T12:37:00,2026-03-20T12:44:00,2026-03-20T13:11:00,raul,vip,0.55,ALTA,emision_certificado,0
certificado_solvencia,p0094,emision_certificado,ventanilla,COMPLETED,2026-03-20T13:21:00,2026-03-20T13:29:00,2026-03-20T14:03:00,maria,vip,0.55,ALTA,cierre,0
certificado_solvencia,p0095,recepcion_solicitud,ventanilla,COMPLETED,2026-03-21T13:00:00,2026-03-21T13:07:00,2026-03-21T13:17:00,maria,pyme,0.35,MEDIA,verificacion_deuda,0
certificado_solvencia,p0095,verificacion_deuda,finanzas,COMPLETED,2026-03-21T13:27:00,2026-03-21T13:35:00,2026-03-21T14:20:00,raul,pyme,0.35,MEDIA,emision_certificado,0
certificado_solvencia,p0095,emision_certificado,ventanilla,COMPLETED,2026-03-21T14:31:00,2026-03-21T14:40:00,2026-03-21T15:11:00,maria,pyme,0.35,MEDIA,cierre,0
certificado_solvencia,p0096,recepcion_solicitud,ventanilla,COMPLETED,2026-03-22T14:00:00,2026-03-22T14:08:00,2026-03-22T14:21:00,maria,regular,0.22,BAJA,verificacion_deuda,0
certificado_solvencia,p0096,verificacion_deuda,finanzas,COMPLETED,2026-03-22T14:32:00,2026-03-22T14:41:00,2026-03-22T15:44:00,raul,regular,0.22,BAJA,emision_certificado,0
certificado_solvencia,p0096,emision_certificado,ventanilla,COMPLETED,2026-03-22T15:56:00,2026-03-22T16:06:00,2026-03-22T16:34:00,maria,regular,0.22,BAJA,cierre,0
certificado_solvencia,p0097,recepcion_solicitud,ventanilla,COMPLETED,2026-03-23T08:00:00,2026-03-23T08:09:00,2026-03-23T08:25:00,maria,vip,0.55,ALTA,verificacion_deuda,0
certificado_solvencia,p0097,verificacion_deuda,finanzas,COMPLETED,2026-03-23T08:37:00,2026-03-23T08:47:00,2026-03-23T10:08:00,raul,vip,0.55,ALTA,emision_certificado,0
certificado_solvencia,p0097,emision_certificado,ventanilla,COMPLETED,2026-03-23T10:21:00,2026-03-23T10:32:00,2026-03-23T10:57:00,maria,vip,0.55,ALTA,cierre,0
certificado_solvencia,p0098,recepcion_solicitud,ventanilla,COMPLETED,2026-03-24T09:00:00,2026-03-24T09:10:00,2026-03-24T09:29:00,maria,pyme,0.35,MEDIA,verificacion_deuda,0
certificado_solvencia,p0098,verificacion_deuda,finanzas,COMPLETED,2026-03-24T09:42:00,2026-03-24T09:53:00,2026-03-24T10:31:00,raul,pyme,0.35,MEDIA,emision_certificado,0
certificado_solvencia,p0098,emision_certificado,ventanilla,COMPLETED,2026-03-24T10:45:00,2026-03-24T10:57:00,2026-03-24T11:19:00,maria,pyme,0.35,MEDIA,cierre,0
certificado_solvencia,p0099,recepcion_solicitud,ventanilla,COMPLETED,2026-03-25T10:00:00,2026-03-25T10:11:00,2026-03-25T10:33:00,maria,regular,0.22,BAJA,verificacion_deuda,0
certificado_solvencia,p0099,verificacion_deuda,finanzas,COMPLETED,2026-03-25T10:47:00,2026-03-25T10:59:00,2026-03-25T11:55:00,raul,regular,0.22,BAJA,emision_certificado,0
certificado_solvencia,p0099,emision_certificado,ventanilla,COMPLETED,2026-03-25T12:10:00,2026-03-25T12:23:00,2026-03-25T12:42:00,maria,regular,0.22,BAJA,cierre,0
certificado_solvencia,p0100,recepcion_solicitud,ventanilla,COMPLETED,2026-03-26T11:00:00,2026-03-26T11:12:00,2026-03-26T11:22:00,maria,vip,0.55,ALTA,verificacion_deuda,0
certificado_solvencia,p0100,verificacion_deuda,finanzas,COMPLETED,2026-03-26T11:37:00,2026-03-26T11:50:00,2026-03-26T13:04:00,raul,vip,0.55,ALTA,emision_certificado,0
certificado_solvencia,p0100,emision_certificado,ventanilla,COMPLETED,2026-03-26T13:20:00,2026-03-26T13:34:00,2026-03-26T13:50:00,maria,vip,0.55,ALTA,cierre,0
certificado_solvencia,p0101,recepcion_solicitud,ventanilla,COMPLETED,2026-03-27T12:00:00,2026-03-27T12:13:00,2026-03-27T12:26:00,maria,pyme,0.35,MEDIA,verificacion_deuda,0
certificado_solvencia,p0101,verificacion_deuda,finanzas,COMPLETED,2026-03-27T12:42:00,2026-03-27T12:56:00,2026-03-27T13:27:00,raul,pyme,0.35,MEDIA,emision_certificado,0
certificado_solvencia,p0101,emision_certificado,ventanilla,COMPLETED,2026-03-27T13:44:00,2026-03-27T13:59:00,2026-03-27T14:33:00,maria,pyme,0.35,MEDIA,cierre,0
certificado_solvencia,p0102,recepcion_solicitud,ventanilla,COMPLETED,2026-03-28T13:00:00,2026-03-28T13:14:00,2026-03-28T13:30:00,maria,regular,0.22,BAJA,verificacion_deuda,0
certificado_solvencia,p0102,verificacion_deuda,finanzas,COMPLETED,2026-03-28T13:47:00,2026-03-28T14:02:00,2026-03-28T14:51:00,raul,regular,0.22,BAJA,emision_certificado,0
certificado_solvencia,p0102,emision_certificado,ventanilla,COMPLETED,2026-03-28T15:09:00,2026-03-28T15:25:00,2026-03-28T15:56:00,maria,regular,0.22,BAJA,cierre,0
